comment_id,text,intent,sentiment
gen_00660,min navy masih ready atau udah abis?,color_inquiry,neutral
gen_00661,kak coklat ready gak hari ini?,color_inquiry,neutral
gen_00662,bang krem masih ada stoknya?,color_inquiry,neutral
gen_00663,kak hijau army abis belum min?,color_inquiry,neutral
gen_00664,min abu abu ready apa abis?,color_inquiry,neutral
gen_00665,kak cream masih ready kah?,color_inquiry,neutral
gen_00666,bang item ready hari ini?,color_inquiry,neutral
gen_00667,kak mustard abis gak min?,color_inquiry,neutral
gen_00668,min pink ready apa abis hari ini?,color_inquiry,neutral
gen_00669,kak ungu masih ada kah?,color_inquiry,neutral
gen_00670,bang kuning abis belum?,color_inquiry,neutral
gen_00671,kak merah maroon ready hari ini?,color_inquiry,neutral
gen_00672,min biru navy abis kah?,color_inquiry,neutral
gen_00673,kak toska masih ready gak?,color_inquiry,neutral
gen_00674,bang sage ready hari ini apa abis?,color_inquiry,neutral
gen_00675,kak dusty abis belum min?,color_inquiry,neutral
gen_00676,min hijau muda masih ada kah?,color_inquiry,neutral
gen_00677,kak warna item ready berapa stoknya?,color_inquiry,neutral
gen_00678,bang navy stoknya masih banyak gak?,color_inquiry,neutral
gen_00679,min abu abu masih sisa berapa?,color_inquiry,neutral
gen_00680,kak coklat ready berapa biji?,color_inquiry,neutral
gen_00681,bang krem stoknya tinggal berapa?,color_inquiry,neutral
gen_00682,kak army sisa berapa ukuran l?,color_inquiry,neutral
gen_00683,min item tinggal berapa ukuran m?,color_inquiry,positive
gen_00684,kak putih sisa berapa ukuran l?,color_inquiry,neutral
gen_00685,bang navy tinggal berapa ukuran m?,color_inquiry,neutral
gen_00686,kak coklat sisa berapa ukuran s?,color_inquiry,neutral
gen_00687,min krem tinggal berapa ukuran l?,color_inquiry,neutral
gen_00688,kak hijau sisa berapa ukuran m?,color_inquiry,neutral
gen_00689,bang abu abu tinggal berapa ukuran l?,color_inquiry,positive
gen_00690,kak cream sisa berapa ukuran xl?,color_inquiry,neutral
gen_00691,min item tinggal berapa ukuran xl?,color_inquiry,neutral
gen_00692,kak putih sisa berapa ukuran m?,color_inquiry,neutral
gen_00693,bang navy tinggal berapa ukuran l?,color_inquiry,neutral
gen_00694,kak coklat sisa berapa ukuran xl?,color_inquiry,neutral
gen_00695,min krem tinggal berapa ukuran m?,color_inquiry,neutral
gen_00696,kak army sisa berapa ukuran xl?,color_inquiry,neutral
gen_00697,bang hijau tinggal berapa ukuran l?,color_inquiry,neutral
gen_00698,kak abu abu sisa berapa ukuran m?,color_inquiry,neutral
gen_00699,min cream tinggal berapa ukuran l?,color_inquiry,neutral
gen_00700,kak item sisa berapa ukuran s?,color_inquiry,negative
gen_00701,bang putih tinggal berapa ukuran xl?,color_inquiry,neutral
gen_00702,kak navy sisa berapa ukuran s?,color_inquiry,neutral
gen_00703,min coklat tinggal berapa ukuran l?,color_inquiry,neutral
gen_00704,kak krem sisa berapa ukuran xl?,color_inquiry,neutral
gen_00705,bang army tinggal berapa ukuran m?,color_inquiry,neutral
gen_00706,kak hijau sisa berapa ukuran s?,color_inquiry,neutral
gen_00707,min abu abu tinggal berapa ukuran xl?,color_inquiry,neutral
gen_00708,kak cream sisa berapa ukuran m?,color_inquiry,neutral
gen_00709,bang item tinggal berapa ukuran l?,color_inquiry,neutral
gen_00710,kak putih sisa berapa ukuran s?,color_inquiry,negative
gen_00711,min navy tinggal berapa ukuran xl?,color_inquiry,neutral
gen_00712,kak coklat sisa berapa ukuran m?,color_inquiry,neutral
gen_00713,bang krem tinggal berapa ukuran s?,color_inquiry,neutral
gen_00714,min hijau tinggal berapa ukuran xl?,color_inquiry,neutral
gen_00715,kak abu abu sisa berapa ukuran s?,color_inquiry,neutral
gen_00716,bang cream tinggal berapa ukuran m?,color_inquiry,neutral
gen_00717,kak item sisa berapa ukuran m?,color_inquiry,neutral
gen_00718,min putih tinggal berapa ukuran l?,color_inquiry,neutral
gen_00719,kak navy sisa berapa ukuran m?,color_inquiry,neutral
gen_00720,bang coklat tinggal berapa ukuran xl?,color_inquiry,neutral
gen_00721,kak krem sisa berapa ukuran m?,color_inquiry,neutral
gen_00722,min army tinggal berapa ukuran s?,color_inquiry,neutral
gen_00723,kak cream sisa berapa ukuran s?,color_inquiry,neutral
gen_00724,min item tinggal berapa ukuran l?,color_inquiry,neutral
gen_00725,kak coklat sisa berapa ukuran l?,color_inquiry,neutral
gen_00726,kak army sisa berapa ukuran m?,color_inquiry,neutral
gen_00727,bang hijau tinggal berapa ukuran m?,color_inquiry,neutral
gen_00728,min cream tinggal berapa ukuran xl?,color_inquiry,neutral
gen_00729,kak item sisa berapa ukuran xl?,color_inquiry,positive
gen_00730,bang putih tinggal berapa ukuran l?,color_inquiry,neutral
gen_00731,kak navy sisa berapa ukuran xl?,color_inquiry,neutral
gen_00732,min coklat tinggal berapa ukuran s?,color_inquiry,neutral
gen_00733,kak krem sisa berapa ukuran s?,color_inquiry,neutral
gen_00734,bang army tinggal berapa ukuran xl?,color_inquiry,neutral
gen_00735,kak hijau sisa berapa ukuran l?,color_inquiry,neutral
gen_00736,min abu abu tinggal berapa ukuran s?,color_inquiry,neutral
gen_00737,kak cream sisa berapa ukuran l?,color_inquiry,neutral
gen_00738,bang item tinggal berapa ukuran s?,color_inquiry,neutral
gen_00739,kak putih sisa berapa ukuran xl?,color_inquiry,neutral
gen_00740,min navy tinggal berapa ukuran l?,color_inquiry,neutral
gen_00741,bang krem tinggal berapa ukuran l?,color_inquiry,neutral
gen_00742,kak army sisa berapa ukuran s?,color_inquiry,neutral
gen_00743,min hijau tinggal berapa ukuran m?,color_inquiry,neutral
gen_00744,kak abu abu sisa berapa ukuran l?,color_inquiry,neutral
gen_00745,kak item sisa berapa ukuran l?,color_inquiry,neutral
gen_00746,min putih tinggal berapa ukuran s?,color_inquiry,neutral
gen_00747,bang coklat tinggal berapa ukuran l?,color_inquiry,neutral
gen_00748,min army tinggal berapa ukuran l?,color_inquiry,neutral
gen_00749,bang abu abu tinggal berapa ukuran m?,color_inquiry,neutral
gen_00750,bang navy tinggal berapa ukuran s?,color_inquiry,neutral
gen_00751,min cream tinggal berapa ukuran m?,color_inquiry,neutral
gen_00752,kak navy sisa berapa ukuran l?,color_inquiry,neutral
gen_00753,min coklat tinggal berapa ukuran m?,color_inquiry,neutral
gen_00754,kak krem sisa berapa ukuran l?,color_inquiry,neutral
gen_00755,min abu abu tinggal berapa ukuran l?,color_inquiry,neutral
gen_00756,bang item tinggal berapa ukuran m?,color_inquiry,neutral
gen_00757,min navy tinggal berapa ukuran m?,color_inquiry,neutral
gen_00758,bang krem tinggal berapa ukuran m?,color_inquiry,neutral
gen_00759,min hijau tinggal berapa ukuran s?,color_inquiry,neutral
gen_00760,bang cream tinggal berapa ukuran l?,color_inquiry,neutral
gen_00761,﻿kak kaos warna item ready gak?,color_inquiry,neutral
gen_00762,bang kemeja warna navy masih ada?,color_inquiry,neutral
gen_00763,min hoodie warna abu abu ready?,color_inquiry,neutral
gen_00764,kak sweater warna coklat ada gak?,color_inquiry,neutral
gen_00765,bang jogger warna army ready nggak?,color_inquiry,neutral
gen_00766,kak celana warna hitam masih ready?,color_inquiry,neutral
gen_00767,min tshirt warna putih ada gak?,color_inquiry,neutral
gen_00768,kak dress warna pink ready?,color_inquiry,neutral
gen_00769,bang kaos warna kuning masih ada?,color_inquiry,neutral
gen_00770,kak kemeja flanel warna merah ready?,color_inquiry,neutral
gen_00771,min hoodie warna krem ada gak?,color_inquiry,neutral
gen_00772,kak sweater warna hijau ready nggak?,color_inquiry,neutral
gen_00773,bang jogger warna cream masih ready?,color_inquiry,neutral
gen_00774,kak celana jogger warna navy ada?,color_inquiry,neutral
gen_00775,min kaos polos warna item ready?,color_inquiry,neutral
gen_00776,kak kemeja warna biru masih ada?,color_inquiry,neutral
gen_00777,bang hoodie warna mustard ready?,color_inquiry,neutral
gen_00778,kak sweater warna ungu ada gak?,color_inquiry,neutral
gen_00779,min jogger warna toska ready nggak?,color_inquiry,neutral
gen_00780,kak celana chino warna coklat masih ready?,color_inquiry,neutral
gen_00781,bang tshirt warna sage ada gak?,color_inquiry,positive
gen_00782,kak dress warna maroon ready?,color_inquiry,neutral
gen_00783,min kaos warna dusty pink masih ada?,color_inquiry,neutral
gen_00784,kak kemeja warna putih polos ready?,color_inquiry,neutral
gen_00785,bang hoodie warna army ijo ada?,color_inquiry,neutral
gen_00786,kak sweater warna abu muda ready gak?,color_inquiry,neutral
gen_00787,min jogger warna hitam polos masih ready?,color_inquiry,neutral
gen_00788,kak celana warna navy gelap ada?,color_inquiry,neutral
gen_00789,bang kaos polos warna cream ready?,color_inquiry,neutral
gen_00790,kak kemeja warna coklat muda masih ada?,color_inquiry,neutral
gen_00791,min hoodie warna hijau muda ready?,color_inquiry,neutral
gen_00792,kak sweater warna mustard tua ada gak?,color_inquiry,neutral
gen_00793,bang jogger warna krem polos ready?,color_inquiry,neutral
gen_00794,kak celana warna biru tua masih ready?,color_inquiry,neutral
gen_00795,min tshirt warna item polos ada?,color_inquiry,neutral
gen_00796,kak dress warna cream lembut ready?,color_inquiry,neutral
gen_00797,bang kaos warna merah menyala masih ada?,color_inquiry,neutral
gen_00798,kak kemeja warna navy pekat ready?,color_inquiry,neutral
gen_00799,min hoodie warna abu gelap ada gak?,color_inquiry,neutral
gen_00800,kak sweater warna putih bersih ready?,color_inquiry,neutral
gen_00801,bang jogger warna coklat susu masih ready?,color_inquiry,neutral
gen_00802,kak celana warna hijau army ada?,color_inquiry,neutral
gen_00803,min tshirt warna pink pastel ready nggak?,color_inquiry,neutral
gen_00804,kak kaos polos warna mustard senada masih ada?,color_inquiry,neutral
gen_00805,bang kemeja warna sage muda ready?,color_inquiry,neutral
gen_00806,kak hoodie warna toska pastel ada gak?,color_inquiry,neutral
gen_00807,min sweater warna dusty rose ready?,color_inquiry,neutral
gen_00808,kak jogger warna maroon gelap masih ready?,color_inquiry,neutral
gen_00809,bang celana warna cream gading ada?,color_inquiry,neutral
gen_00810,kak kaos warna item matte ready gak?,color_inquiry,neutral
gen_00811,min kemeja warna putih tulang masih ada?,color_inquiry,neutral
gen_00812,kak hoodie warna navy abu ready?,color_inquiry,positive
gen_00813,bang sweater warna coklat mocha ada gak?,color_inquiry,neutral
gen_00814,kak jogger warna army matte ready?,color_inquiry,neutral
gen_00815,min celana warna kuning mustard masih ada?,color_inquiry,neutral
gen_00816,kak tshirt warna hijau botol ready?,color_inquiry,neutral
gen_00817,bang dress warna ungu lavender ada gak?,color_inquiry,neutral
gen_00818,kak kaos warna merah bata ready?,color_inquiry,neutral
gen_00819,min kemeja warna biru langit masih ready?,color_inquiry,neutral
gen_00820,kak hoodie warna cream kekuningan ada?,color_inquiry,neutral
gen_00821,bang sweater warna item glossy ready?,color_inquiry,neutral
gen_00822,kak jogger warna putih susu masih ada?,color_inquiry,neutral
gen_00823,min celana warna coklat karamel ready?,color_inquiry,neutral
gen_00824,kak tshirt warna sage kehijauan ada gak?,color_inquiry,neutral
gen_00825,bang kaos polos warna navy tua ready?,color_inquiry,neutral
gen_00826,kak kemeja warna abu kebiruan masih ada?,color_inquiry,neutral
gen_00827,min hoodie warna hijau rumput ready?,color_inquiry,neutral
gen_00828,kak sweater warna pink cerah ada?,color_inquiry,neutral
gen_00829,bang jogger warna mustard kekuningan ready?,color_inquiry,neutral
gen_00830,kak celana warna item biru kehitaman masih ada?,color_inquiry,neutral
gen_00831,min tshirt warna cream polos ready?,color_inquiry,neutral
gen_00832,kak kaos warna putih gading ada gak?,color_inquiry,neutral
gen_00833,bang kemeja warna coklat hazel ready?,color_inquiry,neutral
gen_00834,kak hoodie warna army kehijauan masih ada?,color_inquiry,neutral
gen_00835,min sweater warna ungu anggur ready?,color_inquiry,neutral
gen_00836,kak jogger warna abu kehijauan ada?,color_inquiry,neutral
gen_00837,bang celana warna biru cobalt ready gak?,color_inquiry,neutral
gen_00838,kak tshirt warna item arang masih ada?,color_inquiry,neutral
gen_00839,min kaos polos warna mustard polos ready?,color_inquiry,neutral
gen_00840,kak kemeja warna toska biru hijau ada gak?,color_inquiry,neutral
gen_00841,bang hoodie warna sage polos ready?,color_inquiry,neutral
gen_00842,kak sweater warna maroon kecoklatan masih ada?,color_inquiry,neutral
gen_00843,min jogger warna dusty lilac ready?,color_inquiry,neutral
gen_00844,kak celana warna pink blush ada gak?,color_inquiry,neutral
gen_00845,bang tshirt warna hijau muda mint ready?,color_inquiry,neutral
gen_00846,kak kaos warna navy biru malam masih ada?,color_inquiry,neutral
gen_00847,min kemeja warna cream muda ready?,color_inquiry,neutral
gen_00848,kak hoodie warna coklat walnut ada gak?,color_inquiry,neutral
gen_00849,bang sweater warna item pekat ready?,color_inquiry,neutral
gen_00850,kak jogger warna putih boneka masih ada?,color_inquiry,neutral
gen_00851,min celana warna kuning pucat ready?,color_inquiry,neutral
gen_00852,kak tshirt warna merah tua ada gak?,color_inquiry,neutral
gen_00853,bang kaos polos warna abu muda polos ready?,color_inquiry,positive
gen_00854,kak kemeja warna ungu muda masih ada?,color_inquiry,neutral
gen_00855,min hoodie warna toska gelap ready?,color_inquiry,neutral
gen_00856,kak sweater warna mustard tua gelap ada?,color_inquiry,neutral
gen_00857,bang jogger warna cream muda ready gak?,color_inquiry,neutral
gen_00858,kak celana warna hijau gelap masih ready?,color_inquiry,neutral
gen_00859,min tshirt warna item metalik ada?,color_inquiry,negative
gen_00860,kak kaos warna navy pekat polos ready?,color_inquiry,neutral
gen_00861,bang kemeja warna coklat kayu masih ada?,color_inquiry,neutral
gen_00862,kak hoodie warna sage muda polos ready?,color_inquiry,neutral
gen_00863,min sweater warna pink salmon ada gak?,color_inquiry,neutral
gen_00864,kak jogger warna abu polos ready?,color_inquiry,neutral
gen_00865,bang celana warna mustard gelap masih ada?,color_inquiry,neutral
gen_00866,kak tshirt warna toska muda polos ready?,color_inquiry,neutral
gen_00867,min kaos polos warna item polos ready?,color_inquiry,neutral
gen_00868,kak kemeja warna putih polos lembut masih ada?,color_inquiry,neutral
gen_00869,bang hoodie warna navy tua polos ready?,color_inquiry,neutral
gen_00870,kak sweater warna cream polos ada?,color_inquiry,neutral
gen_00871,min jogger warna coklat polos ready?,color_inquiry,neutral
gen_00872,kak celana warna hijau polos masih ada?,color_inquiry,negative
gen_00873,bang tshirt warna kuning polos ready?,color_inquiry,positive
gen_00874,kak kaos warna merah polos ada gak?,color_inquiry,neutral
gen_00875,min kemeja warna biru polos ready?,color_inquiry,neutral
gen_00876,kak hoodie warna ungu polos masih ada?,color_inquiry,neutral
gen_00877,bang sweater warna pink polos ready?,color_inquiry,neutral
gen_00878,kak jogger warna sage polos ada gak?,color_inquiry,neutral
gen_00879,min celana warna mustard polos ready?,color_inquiry,neutral
gen_00880,kak tshirt warna dusty polos masih ada?,color_inquiry,neutral
gen_00881,bang kaos warna item polos ready?,color_inquiry,negative
gen_00882,kak kemeja warna navy polos ready gak?,color_inquiry,neutral
gen_00883,min hoodie warna abu polos ada?,color_inquiry,neutral
gen_00884,kak sweater warna coklat polos ready nggak?,color_inquiry,neutral
gen_00885,bang jogger warna cream polos masih ready?,color_inquiry,neutral
gen_00886,kak celana warna hijau polos ready?,color_inquiry,neutral
gen_00887,min tshirt warna toska polos ada gak?,color_inquiry,neutral
gen_00888,kak kaos polos warna putih polos ready?,color_inquiry,neutral
gen_00889,bang kemeja warna mustard polos ada?,color_inquiry,neutral
gen_00890,kak hoodie warna sage polos ready gak?,color_inquiry,neutral
gen_00891,﻿kak warna item buat laki laki cocok ga ya?,color_inquiry,neutral
gen_00892,bang warna navy buat pria 30an oke gak?,color_inquiry,neutral
gen_00893,min warna abu abu buat cewe 20an cocok?,color_inquiry,neutral
gen_00894,kak warna coklat buat cowo kuliahan cocok gak?,color_inquiry,neutral
gen_00895,bang warna army buat pria kerja cocok nggak?,color_inquiry,neutral
gen_00896,kak warna putih buat cewe gemuk cocok gak?,color_inquiry,neutral
gen_00897,min warna krem buat cowo pendek cocok ga?,color_inquiry,neutral
gen_00898,kak warna hijau buat pria berkulit gelap cocok?,color_inquiry,neutral
gen_00899,bang warna cream buat cewe tinggi cocok gak?,color_inquiry,neutral
gen_00900,kak warna pink buat cowo berani cocok ga sih?,color_inquiry,neutral
gen_00901,min warna ungu buat pria tua cocok nggak?,color_inquiry,neutral
gen_00902,kak warna kuning buat cowo muda cocok gak?,color_inquiry,negative
gen_00903,bang warna merah buat pria dewasa cocok?,color_inquiry,neutral
gen_00904,kak warna biru buat cewe putih cocok gak?,color_inquiry,neutral
